Word,Concreteness_Rating
sir,3.100
sire,0
sired,0
siren,4.450
sirens,0
sirloin,4.660
sirs,0
sis,3.750
sissy,2.630
sister,4.000
sisterhood,2.530
sisters,0
sister's,0
Sistine,0
sit,4.800
site,4.560
sites,0
sits,0
sitter,3.890
sitters,0
sitter's,0
sitting,3.760
sittings,0
situate,1.960
situated,2.150
situation,2.030
situations,0
six,3.430
sixfold,3.810
sixpence,4.450
sixpenny,0
sixteen,3.880
sixteenth,3.120
sixth,3.830
sixties,2.930
sixtieth,3.270
sixty,3.560
sizable,2.700
size,3.130
sizeable,2.700
sized,2.590
sizes,3.620
sizzle,3.480
sizzled,0
sizzling,3.700
skate,4.560
skateboard,4.860
skateboarder,4.820
skater,4.650
skates,0
skating,4.750
skedaddle,3.040
skeet,4.230
skein,0
skeletal,3.670
skeleton,4.970
skeletons,0
skeptical,1.700
skeptically,1.690
skepticism,2.140
skeptics,0
sketch,4.560
sketchbook,4.790
sketched,0
sketches,0
sketching,3.840
sketchpad,4.860
sketchy,1.960
skew,2.680
skewer,4.460
ski,4.630
skid,4.070
skidded,3.380
skidding,3.410
skidpan,0
skids,0
skier,4.320
skies,4.830
skiing,4.420
skilful,0
skilfully,0
skilift,0
skill,2.170
skilled,1.960
skillet,4.730
skillful,1.930
skillfully,1.830
skillfulness,2.140
skills,0
skim,3.760
skimmed,3.190
skimmer,3.390
skimming,3.320
skimp,2.310
skimpy,2.740
skin,4.790
skindive,0
skindiving,0
skinflint,0
skinfolds,0
skinhead,4.040
skinless,3.810
skinner,0
skinny,3.570
skins,0
skip,4.070
skipped,0
skipper,4.390
skippers,0
skipping,4.140
skips,0
skirmish,2.690
skirmished,0
skirmishers,0
skirmishes,0
skirmishing,3.320
skirt,4.820
skirted,2.880
skirting,3.500
skirts,0
skis,0
skit,3.860
skits,0
skitter,0
skittish,2.110
skiway,0
skulk,2.580
skull,4.830
skullcap,4.540
skulls,0
skunk,4.880
skunks,0
sky,4.450
skydive,4.210
skydiver,4.780
skyhook,0
skyjack,0
skyjacked,0
skyjackers,0
skylark,4.520
skylarking,0
skylight,4.790
skylights,0
skyline,4.430
skyrocket,3.730
sky's,0
skyscraper,4.760
skyscrapers,0
skyward,2.900
skyway,0
skywriting,4.560
slab,4.290
slack,3.150
slacken,2.500
slackened,0
slackening,0
slacker,2.410
slacking,2.360
slacks,4.570
slag,0
slagheap,0
slain,3.430
slake,0
slaked,0
slalom,0
slam,4.000
slammed,0
slamming,0
slander,2.330
slanderer,2.780
slanderous,1.930
slanders,0
slang,2.480
slangy,0
slant,3.080
slanted,0
slanting,3.200
slants,0
slantwise,0
slap,4.720
slapdash,0
slaphappy,0
slapped,0
slapping,4.030
slaps,0
slapstick,2.930
slash,3.520
slashed,4.180
slashes,0
slashing,3.640
slat,4.040
slate,4.580
slated,0
slats,0
slatted,0
slaughter,3.680
slaughtered,0
slaughterhouse,4.830
slaughtering,0
Slav,0
slave,4.380
slaver,3.540
slavered,0
slavery,3.110
slaves,0
slave's,0
Slavic,0
slavish,0
Slavs,0
slaw,4.640
slay,3.100
slaying,3.930
sleazy,2.480
sled,5.000
sledding,4.070
sledge,4.110
sledgehammer,4.890
sleek,3.000
sleep,4.440
sleeper,3.400
sleepers,0
sleeper's,0
sleepily,2.440
sleeping,4.230
sleepless,2.680
sleeplessly,2.690
sleeps,0
sleepwalk,3.300
sleepwalker,4.380
sleepy,2.770
sleepyhead,3.390
sleet,4.780
sleeve,4.840
sleeveless,4.600
sleeves,0
sleigh,4.710
sleight,2.680
slender,3.560
slenderer,0
slept,3.190
sleuth,3.070
sleuthing,0
slew,2.520
slice,3.850
sliced,4.310
slices,0
slick,3.690
slicker,3.380
slickers,0
slid,3.620
slide,4.480
slides,0
sliding,3.640
slight,1.900
slighter,0
slightest,0
slightly,1.790
slights,0
slim,3.930
slime,4.480
slimed,0
slimly,2.350
slimmer,0
slimy,3.260
sling,4.520
slinger,0
slinging,3.590
slings,0
slingshot,4.870
slink,0
slinky,3.710
slip,4.100
slipcover,4.690
slipknot,4.680
slipover,0
slippage,2.860
slipped,3.660
slipper,4.860
slippers,0
slippery,3.940
slipping,4.100
slips,0
slipshod,0
slipstream,2.710
slit,3.680
slither,3.540
slits,0
sliver,3.880
sloan,0
slob,3.220
slobber,4.330
sloe,0
slogan,3.030
slogans,0
sloop,0
slop,3.440
slope,4.070
slopes,0
slope's,0
sloping,3.590
slopped,3.070
sloppily,2.480
slopping,0
sloppy,2.440
slosh,2.840
sloshed,0
slot,4.450
sloth,4.830
slothful,2.150
slots,0
slotted,3.410
slouch,3.560
slouches,0
slough,0
Slovak,0
sloven,0
Slovenia,0
slovenliness,0
slovenly,2.390
slow,3.280
slowed,0
slower,0
slowest,0
slowing,0
slowly,3.100
slowness,2.620
slowpoke,3.300
sludge,4.230
slug,4.640
sluggard,0
slugged,3.440
slugger,3.150
sluggers,0
slugging,3.370
sluggish,2.930
sluggishly,2.260
slugs,0
sluice,0
sluiced,0
sluices,0
sluiceway,0
sluicing,0
slum,4.030
slumber,3.320
slumbered,0
slumming,2.360
slump,3.320
slumped,0
slums,0
slung,2.920
slur,3.310
slurp,3.830
slurped,0
slush,4.040
slushy,3.700
slut,3.190
sly,2.030
slyness,1.900
smack,4.670
smacked,0
smacks,0
small,3.220
smaller,2.460
smallest,0
smallish,2.680
smallness,2.200
smallpox,4.250
smalltime,1.920
smart,1.750
smarted,0
smarter,0
smartly,2.320
smash,3.790
smashed,0
smasher,3.620
smashing,3.860
smatterings,0
smear,3.660
smeared,3.520
smell,3.700
smelled,3.030
smelling,3.580
smells,0
smelly,3.070
smelt,3.930
smelts,0
smile,4.500
smiled,0
smiles,0
smiling,3.880
smilingly,2.670
smirch,0
smirk,4.320
smirked,0
smite,2.310
smith,3.810
smithereens,2.640
Smith's,0
Smithsonian,0
smithy,0
smitten,1.590
smock,4.780
smocking,0
smog,4.140
smoke,4.960
smoked,3.650
smokehouse,4.320
smoker,4.590
smokers,0
smokes,0
smokescreen,3.770
smokestack,4.730
smoking,4.320
smoky,4.040
smoldered,0
smoldering,0
smolderingly,0
smolders,0
smooch,4.210
smooching,0
smooth,3.810
smoothbore,0
smoothed,0
smoother,3.000
smoothest,0
smoothie,4.620
smoothing,3.140
smoothly,2.640
smoothness,3.870
smorgasbord,3.480
smote,0
smother,3.100
smothered,2.930
smothering,2.540
smoulder,0
smudge,4.500
smudged,3.750
smug,1.830
smuggle,3.000
smuggled,0
smuggler,4.310
smugglers,0
smuggling,3.300
smut,3.140
smutty,2.750
snack,4.360
snacks,0
snag,3.620
snags,0
snail,4.930
snails,4.820
snail's,0
snake,5.000
snakebite,4.700
snaked,0
snakes,0
snap,4.100
snapback,3.180
snapdragon,4.320
snapdragons,0
snapped,3.670
snapper,4.520
snapping,3.320
snappish,0
snappy,2.650
snapshot,4.680
snapshots,0
snare,3.900
snared,0
snarl,4.000
snarled,0
snarling,0
snatch,3.860
snatched,3.000
snatcher,3.600
snatches,0
snatching,3.380
snazzy,1.770
sneak,2.820
sneaked,0
sneaker,4.690
sneakers,0
sneaking,2.700
sneaks,0
sneaky,1.970
sneer,3.650
sneered,0
sneering,3.070
sneers,0
sneeze,4.030
sneezed,0
sneezing,4.360
snick,0
snicker,3.890
snickered,0
snide,2.040
sniff,4.170
sniffed,0
sniffer,3.650
sniffing,4.140
sniffle,3.790
snip,3.680
snipe,3.370
sniper,4.550
sniper's,0
sniping,0
snippet,3.300
snippy,2.680
snips,0
snitch,3.850
snivel,2.770
snivelings,0
snivelling,0
snob,2.700
snobbery,1.740
snobbish,2.180
snobbishly,2.190
snobby,1.810
snobs,0
snook,0
snoop,3.000
snooping,0
snooty,2.420
snooze,3.310
snore,4.390
snoring,4.180
snorkel,4.560
snort,4.180
snorted,0
snot,4.480
snotty,2.390
snout,4.890
snow,4.850
snowball,4.930
snowballs,0
snowblind,0
snowbound,3.420
snowdrift,4.780
snowed,0
snowfall,4.660
snowfield,4.260
snowflake,4.760
snowflakes,0
snowing,0
snowman,4.640
snowplough,0
snows,0
snow's,0
snowshoe,4.670
snowstorm,4.860
snowy,4.250
snub,2.410
snubbed,2.330
snubbing,2.250
snuff,4.040
snuffboxes,0
snuffed,0
snuffer,0
snuffle,2.820
snug,2.540
snuggle,3.520
snuggled,0
snugly,2.880
so,1.420
soak,4.210
soaked,3.580
soaking,3.920
soap,4.930
soapbox,3.960
soaps,0
soapstone,0
soapsuds,4.800
soapy,4.410
soar,3.670
soared,0
soaring,3.710
sob,3.790
sobbed,0
sobbing,3.260
sobbingly,2.380
sober,2.860
sobered,0
sobering,1.790
soberly,2.280
sobriety,2.520
sobriquet,0
sobs,0
soccer,4.760
sociable,2.030
social,2.270
socialism,2.210
socialist,3.190
socialistic,1.960
socialite,3.930
sociality,1.710
socialization,1.790
socialize,2.410
socialized,0
socializes,0
socially,1.850
societal,2.200
societies,0
society,2.540
society's,0
socioeconomic,2.310
sociological,1.550
sociologically,1.590
sociologist,3.960
sociologists,0
sociology,1.790
sock,4.910
socked,0
socket,4.320
sockets,0
socks,0
Socrates,0
Socratic,0
sod,4.620
soda,4.970
sodden,0
sodium,4.210
sodomite,0
sodomy,3.640
sofa,4.900
sofas,0
soft,3.880
softball,4.890
soften,2.570
softened,0
softener,3.380
softening,2.960
softens,0
softer,0
softest,0
softhearted,2.190
softly,3.070
softness,3.100
software,4.080
softwood,3.920
softy,2.380
soggy,3.280
soil,4.870
soiled,3.520
soils,0
soiree,0
soirees,0
sojourn,0
sojourner,2.600
sojourners,0
solace,2.040
solaced,0
solar,4.000
solarium,4.040
sold,2.960
solder,0
soldered,0
soldering,3.830
soldier,4.720
soldiering,2.420
soldierly,2.460
soldiers,0
soldier's,0
soldiery,0
sole,4.110
solely,1.750
solemn,1.520
solemnity,1.880
solemnize,0
solemnly,1.790
solenoid,0
soles,4.170
solicit,2.830
solicitation,2.960
solicited,2.640
soliciting,2.270
solicitor,3.920
solicitous,0
solicitousness,0
solicits,0
solicitude,0
solid,4.420
solidarity,1.900
solidifies,0
solidify,3.160
solidity,3.320
solidly,2.890
solids,0
soliloquy,2.720
solipsism,0
solitaire,3.700
solitary,3.310
solitude,2.070
solitudes,0
solo,2.790
soloist,3.920
soloists,0
Solomon,0
Solomon's,0
solos,0
solstice,3.100
solubility,3.140
soluble,3.590
solution,2.610
solutions,0
solve,2.100
solved,0
solvency,1.890
solvent,3.700
solvents,0
solves,0
solving,0
soma,0
Somalia,0
somatic,0
somber,2.030
sombrero,4.700
some,2.480
somebody,3.790
somebody's,0
someday,1.720
somehow,1.280
someone,3.710
someone's,0
someplace,1.970
somersault,4.790
somersaulting,0
somersaults,0
somerset,0
something,1.820
sometime,1.470
sometimes,1.770
somewhat,1.280
somewhere,2.080
somnambulate,0
somnolence,0
somnolent,0
son,4.140
sonar,3.810
sonata,3.700
sonatas,0
song,4.460
songbird,4.590
songbook,4.630
songful,0
songs,0
song's,0
sonic,2.290
sonnet,3.900
sonnets,0
Sonny,0
sonogram,4.480
Sonoma,0
sons,4.430
son's,0
soon,1.790
sooner,2.110
soot,4.610
soothe,2.140
soothed,0
soothing,1.960
soothingly,2.150
soothsayer,0
soothsayers,0
sooty,3.230
sop,0
Sophia,0
Sophia's,0
Sophie,0
sophism,0
sophisticate,1.930
sophisticated,1.880
sophisticates,0
sophistication,1.920
sophistry,0
Sophocles,0
sophomore,3.450
sophomores,0
sopping,3.130
soprano,4.110
sopranos,0
sops,0
sorbet,4.430
sorcerer,4.470
sorceress,3.790
sorcery,2.000
sordid,0
sore,3.230
sorely,2.210
soreness,3.500
sores,0
sorest,0
sorghum,0
sororities,0
sorority,3.480
sorption,0
sorriest,0
sorrow,2.360
sorrowful,1.740
sorrows,0
sorry,1.900
sort,3.340
sorted,2.850
sortie,0
sorting,0
sorts,0
soubriquet,0
souffle,4.570
sought,2.260
soul,1.860
soulful,2.240
soulfully,2.260
soulless,1.520
souls,0
soul's,0
sound,3.700
sounded,0
sounder,0
sounding,2.790
soundless,3.140
soundly,1.810
soundness,2.350
soundproof,3.380
sounds,0
soundtrack,4.340
soup,4.720
sour,3.140
source,2.960
sources,0
sourdough,4.660
sourly,2.230
sourpuss,2.730
sours,0
sousaphone,0
south,3.840
Southampton,0
southbound,3.180
southeast,3.800
southeastern,3.520
southern,2.620
southerner,3.670
southerners,0
Southerner's,0
Southernisms,0
southpaw,3.780
south's,0
southward,3.180
southwest,3.250
southwestern,3.250
souvenir,4.450
souvenirs,0
sovereign,2.040
sovereigns,0
sovereignty,2.760
Soviet,3.150
Soviets,0
Soviet's,0
sow,4.040
sowing,4.000
sown,3.330
soy,4.700
soybean,4.820
soybeans,0
soysauce,0
spa,4.670
space,3.540
spacecraft,4.800
spaced,2.770
spacer,3.680
spacers,0
spaces,0
spaceship,4.480
spacesuit,4.960
spacesuits,0
spacing,3.150
spacings,0
spacious,2.560
spaciousness,2.590
spade,4.460
spades,4.530
spaghetti,5.000
Spain,0
spake,0
Spalding,0
spam,4.180
span,3.000
spangle,0
spangled,2.600
Spaniard,0
spaniel,4.700
Spaniel's,0
Spanish,0
spank,4.210
spanned,0
spanner,0
spanning,0
spans,0
spar,3.520
spare,3.480
spared,0
spareribs,4.760
spares,0
sparing,2.180
spark,4.250
sparked,2.960
sparkle,3.810
sparkled,0
sparkler,4.680
sparkles,0
sparkling,3.310
sparks,4.390
sparring,3.690
sparrow,4.850
sparrow's,0
sparse,2.310
sparsely,2.180
sparsity,0
Sparta,0
Spartan,3.740
spasm,4.070
spasmodic,0
spasms,0
spastic,2.610
spat,3.620
spatial,1.960
spatiality,1.970
spats,0
spatter,3.630
spattered,0
spatula,4.960
spawn,3.900
spay,3.920
speak,3.700
speakeasy,3.590
speaker,4.690
speakers,4.930
speaker's,0
speakership,0
speaking,3.830
speaks,0
spear,5.000
speared,0
spearhead,4.190
spearmint,4.700
spec,2.900
special,1.760
specialist,3.000
specialists,0
speciality,2.390
specialization,2.570
specialize,1.700
specialized,2.000
specializes,0
specializing,0
specially,1.740
specialties,0
specialty,2.430
species,3.360
specific,2.180
specifically,1.620
specification,2.450
specifications,0
specificity,1.880
specifics,1.970
specified,0
specifies,0
specify,2.300
specifying,0
specimen,4.450
specimens,0
speck,4.460
speckle,3.880
speckled,3.590
speckles,0
specks,3.710
spectacle,3.450
spectacles,4.560
spectacular,1.820
spectator,4.070
spectators,0
specter,3.040
specters,0
spectra,0
spectral,0
spectrally,0
spectrometer,4.480
spectrometric,0
spectroscope,4.000
spectroscopy,0
spectrum,2.970
speculate,1.680
speculated,0
speculating,0
speculation,2.150
speculations,0
speculative,1.480
speculatively,1.790
speculator,3.410
speculators,0
sped,3.380
speech,3.370
speeches,0
speechless,2.410
speechlessness,2.500
speed,3.620
speedboat,4.870
speeded,0
speedily,2.480
speeding,3.630
speedometer,4.780
speeds,0
speedup,0
speedway,4.570
speedy,2.930
spell,3.320
spellbinding,1.890
spellbound,1.620
spelled,0
speller,3.070
spelling,3.630
spells,0
spend,2.930
spenders,0
spending,3.310
spends,0
spendthrift,2.920
spent,3.000
sperm,4.820
spermatozoa,0
spew,3.200
spewing,3.210
sphere,4.440
spheres,0
spherical,3.830
sphincter,4.540
sphinx,4.830
spice,4.540
spiced,3.230
spices,4.660
spicy,3.310
spider,4.970
spidery,2.460
spiel,0
spies,0
spigot,4.360
spigots,0
spike,4.520
spiked,3.640
spikes,0
spiky,4.070
spill,4.070
spilled,0
spiller,3.230
spilling,0
spillover,3.850
spills,0
spillway,0
spin,3.900
spinach,4.770
spinal,3.620
spindle,4.920
spine,4.880
spineless,2.250
spinnability,0
spinnaker,0
spinning,3.830
spinster,3.580
spinsterhood,0
spiny,3.110
spiral,4.180
spiraled,3.650
spiraling,0
spire,4.000
spires,0
spirit,1.600
spirited,1.670
spiritless,1.920
spirits,3.410
spiritual,1.790
spiritualism,1.810
spirituality,1.070
spiritualize,1.540
spiritually,1.140
spirituals,0
spit,4.710
spite,2.070
spiteful,2.340
spitfire,2.860
spitting,4.180
spittle,4.520
spittoon,4.700
splash,4.190
splashdown,3.600
splashed,3.340
splashes,0
splashing,4.410
splashy,2.750
splat,3.040
splatter,3.820
splattered,0
splay,0
splayed,0
spleen,4.700
splendid,1.790
splendidly,1.960
splendiferous,0
splendor,1.590
splenomegaly,0
splice,3.190
spliced,0
splicing,3.310
splint,4.690
splinter,4.410
splintered,0
splinters,0
splintery,0
splinting,0
split,3.960
splits,0
splitting,3.330
splotch,3.460
splotched,0
splotches,0
splurge,2.000
splutter,0
spoil,2.820
spoilables,0
spoilage,3.110
spoiled,2.460
spoiler,2.930
spoiling,2.850
spoils,2.830
spoilsport,2.550
Spokane,0
spoke,3.380
spoken,3.280
spokes,0
spokesman,4.110
spokesmen,0
spokeswoman,4.550
sponge,5.000
sponged,3.710
sponges,0
sponging,3.460
spongy,3.720
sponsor,3.280
sponsored,0
sponsoring,0
sponsors,0
sponsor's,0
sponsorship,2.600
spontaneity,1.700
spontaneous,1.730
spontaneously,2.210
spoof,2.400
spook,3.140
spooky,2.250
spool,4.620
spoon,4.960
spooned,0
spoonfeed,0
spoonful,4.430
sporadic,2.380
spore,4.140
spores,0
sport,3.480
sportiest,0
sporting,2.930
sports,3.790
sportsman,4.440
sportsmanlike,2.330
sportsmanship,1.970
sportsmen,0
sportsmen's,0
sportswriter,3.930
sporty,2.620
spot,4.210
spotless,3.340
spotlight,4.630
spotlights,0
spots,0
spotted,3.600
spotter,3.880
spotting,2.550
spotty,2.960
spouse,3.850
spouses,0
spout,4.670
spouted,0
spouting,2.790
sprain,3.790
sprained,0
sprains,0
sprang,3.670
sprawl,3.300
sprawled,0
sprawling,2.620
spray,4.500
sprayed,0
sprayer,4.620
spraying,0
sprays,0
spread,3.680
spreadable,0
spreadeagle,0
spreader,3.720
spreading,3.180
spreads,0
spree,2.920
sprig,4.290
spring,3.890
springboard,4.240
Springfield,0
Springfield's,0
springing,3.590
springs,0
springtide,0
springtime,3.090
springy,3.970
sprinkle,3.820
sprinkled,3.380
sprinkler,4.890
sprinkling,3.590
sprint,4.140
sprinted,0
sprite,3.860
sprocket,4.580
sprout,4.640
sprouted,0
sprouting,4.070
spruce,3.860
spruced,0
sprung,3.070
spry,2.540
spud,4.760
spun,3.370
spunk,2.440
spunky,1.970
spur,4.570
spurious,0
spurn,1.970
spurned,0
spurns,0
spurred,2.540
spurring,0
spurs,0
spurt,3.270
sputnik,0
sputniks,0
sputter,3.100
sputtered,0
spy,4.140
spyglass,4.790
spying,0
squab,0
squabble,2.630
squabbles,0
squabbling,2.780
squad,3.650
squadron,3.480
squadrons,0
squadroom,0
squads,0
squalid,2.600
squall,3.040
squalls,0
squalor,2.780
squander,2.540
squandered,0
square,4.330
squared,3.300
squarely,2.960
squares,0
squash,4.700
squashed,0
squashing,0
squashy,3.040
squat,4.320
squats,0
squatted,3.520
squatter,3.670
squatter's,0
squatting,4.370
squaw,4.080
squawk,3.730
squeak,4.070
squeaked,0
squeaking,3.930
squeaky,3.070
squeal,3.420
squealed,0
squealer,3.520
squealing,3.830
squeals,0
squeamish,2.170
squeamishness,2.190
squeegee,4.750
squeeze,3.750
squeezed,0
squeezing,3.890
squelch,2.920
squelched,0
squid,4.710
squiggle,3.880
squiggly,3.000
squint,4.300
squinted,3.830
squinting,3.900
squinty,2.860
squire,4.160
squires,0
squirm,3.820
squirmed,0
squirms,0
squirrel,4.890
squirt,3.930
squirted,0
squirting,3.500
stab,4.070
stabbed,0
stabilities,0
stability,2.410
stabilization,2.000
stabilize,2.720
stabilized,0
stabilizers,0
stabilizes,0
stabilizing,0
stable,3.770
stabled,0
stableman,4.730
stables,0
stabs,0
staccato,0
staccatos,0
Stacey,0
stack,4.300
stacked,0
stacking,0
stacks,0
Stacy,0
stadium,4.790
staff,4.360
staffed,2.580
staffing,2.620
Stafford,0
staffs,0
staff's,0
stag,4.390
stage,4.640
stagecoach,4.930
staged,2.750
stager,0
stages,0
stagger,3.570
staggered,0
staggering,2.960
staggeringly,2.320
staginess,0
staging,2.890
stagnant,3.070
stagnate,2.810
stagnation,2.190
stags,0
staid,0
stain,4.590
stained,0
staining,3.560
stainless,3.290
stains,0
stair,4.930
staircase,4.660
staircases,0
stairs,5.000
stairway,4.830
stairways,0
stairwell,4.850
stairwells,0
stake,4.210
staked,0
stakeholder,3.480
stakeout,3.380
stakes,0
stalactite,0
stalagmite,4.360
stale,3.480
stalemate,2.410
Stalin,0
Stalinist,0
Stalin's,0
stalk,3.500
stalked,3.000
stalker,3.930
stalking,3.070
stall,4.370
stalled,0
stallholder,0
stalling,2.890
stallings,0
stallion,4.720
stallion's,0
stalls,0
stalwart,2.920
stamen,3.750
stamens,0
stamina,2.810
staminate,0
stammer,2.930
stammered,0
stammering,2.970
stamp,4.700
stamped,0
stampede,3.890
stampeded,0
stamping,3.660
stamps,0
Stan,0
stance,4.040
stances,0
stanch,0
stanchest,0
stand,4.160
standard,1.830
standardization,1.930
standardize,2.070
standardized,1.930
standardizing,0
standards,0
standby,2.340
standing,4.040
standoffish,2.360
standpoint,1.710
stands,0
standstill,2.390
Stanford,0
stank,2.790
Stanley,0
Stanley's,0
stanza,3.290
staple,4.340
stapler,4.620
staples,0
stapling,3.610
star,4.690
starboard,3.240
starch,4.290
starched,3.310
starchy,3.230
stardom,2.260
stardust,3.080
stare,4.100
stared,0
stares,0
starfish,4.900
stargazer,4.100
staring,3.800
stark,2.130
starkly,0
starlet,4.460
starlight,4.340
starling,0
starlings,0
starlit,3.270
starred,3.110
starring,2.590
starry,4.080
stars,0
star's,0
start,2.710
started,0
starter,3.380
starting,2.140
startle,2.130
startled,0
startling,2.540
startlingly,1.790
starts,0
startups,0
starvation,2.420
starve,3.480
starved,2.960
starving,2.890
stash,3.730
stashed,0
stasis,0
stat,3.190
state,3.520
stated,2.700
statehood,2.660
statehouse,4.140
stateless,1.930
stately,1.830
statement,2.960
statements,0
stateroom,4.500
states,0
state's,0
stateside,3.080
statesman,3.760
statesmanlike,2.170
statesmanship,1.690
statesmen,0
statewide,2.570
static,3.320
stating,0
station,4.320
stationary,3.950
stationed,0
stationery,4.290
stationmaster,4.220
stations,0
station's,0
statistic,2.880
statistical,2.320
statistically,2.070
statistician,3.880
statisticians,0
statistics,3.390
statuary,0
statue,4.930
statues,0
statuesque,2.380
statuette,4.540
stature,2.320
status,2.240
statute,3.880
statutes,0
statutory,1.750
staunch,1.900
staunchest,0
stave,0
staved,0
stay,2.150
stayed,3.000
staying,0
stays,2.860
stead,2.760
steadfast,1.920
steadfastly,1.920
steadied,0
steadier,2.210
steadily,2.370
steadiness,2.650
steady,2.250
steak,4.960
steaks,0
steal,3.840
stealer,3.630
stealing,3.280
steals,0
stealth,2.760
stealthily,2.500
stealthy,2.250
steam,4.500
steamboat,4.900
steamed,0
steamer,4.110
steamily,2.300
steaming,3.790
steamroller,4.790
steamship,4.630
steamy,3.630
steed,4.400
steel,4.870
steeled,0
Steelers,0
steelmaker,4.240
steels,0
steelworker,4.440
steelworks,4.300
steely,2.440
steelyard,4.640
steep,3.760
steeped,0
steepen,0
steeper,2.950
steepest,0
steeple,4.740
steeplechase,0
steeplejack,0
steeples,0
steeply,2.880
steer,4.190
steerage,0
steered,0
steering,4.000
steers,0
steersman,4.280
stein,0
Steinbeck's,0
Stein's,0
Stella,0
stellar,2.450
stem,4.630
stemmed,3.620
stems,0
stench,3.850
stencil,4.830
stenographer,4.300
stenography,3.300
step,4.540
stepbrother,4.670
stepchild,4.330
stepchildren,0
stepdaughter,4.070
stepfather,4.000
Stephanie,0
Stephen,0
Stephens,0
Stephen's,0
stepladder,4.670
